,x1,x2,x3
129,8.567851584522424,7.168803744349093,29.11483772095705
130,8.400349164907212,7.0104973565221025,28.94208123352445
131,8.234939971883396,6.870589086751575,28.74997510871679
132,8.073508339865347,6.749730445412741,28.54123189211588
133,7.917781550850056,6.648273733014684,28.318548993117588
134,7.769316201109307,6.566314733023897,28.084570613838125
135,7.62949101012502,6.503736263922833,27.841859615155187
136,7.499505307304446,6.460250364648712,27.59287840319188
137,7.380382296386375,6.435437402355827,27.339977648399707
138,7.2729761348354325,6.4287808901387695,27.085391522360485
139,7.177981863750599,6.439697251111877,26.831238123333303
140,7.0959472690999075,6.467560144371011,26.579523827730615
141,7.027285833691177,6.511719270039673,26.33215042084103
142,6.972290038669409,6.57151379599215,26.090924000702458
143,6.931144382894113,6.646280705247858,25.857564794296163
144,6.903937599946716,6.735358461350959,25.633717161182272
145,6.890673659688932,6.838086441820979,25.420959177514685
146,6.891281240302193,6.95380060971836,25.22081128853966
147,6.905621445501134,7.081825892530321,25.03474358902113
148,6.933493619572244,7.221465726728999,24.864181339852003
149,6.974639180683149,7.371989214801499,24.71050835849588
150,7.028743452072527,7.532616337093771,24.57506793524479
151,7.095435523420318,7.702501669737147,24.45916093195614
152,7.174286223449521,7.880717087041236,24.364040721173755
153,7.264804332329919,8.066233975306222,24.290904628381647
154,7.366431211413845,8.25790555660403,24.240881556437174
155,7.478534080672144,8.454450015285023,24.215015507628777
156,7.600398232894769,8.654435233946877,24.214244784614362
157,7.731218539543972,8.85626607354218,24.239376756373154
158,7.870090676366086,9.058175264799056,24.29105822863482
159,8.016002576418563,9.258219101619177,24.369741668178737
160,8.167826701316852,9.454279223490103,24.475647802418944
161,8.324313803512933,9.64407182057687,24.60872545080606
162,8.4840889262923,9.825165565588595,24.76860983708344
163,8.64565044457952,9.995009442111819,24.95458106655263
164,8.807372977057472,10.150971371879338,25.165524904200705
165,8.967514985385892,10.290388120242195,25.399898419090025
166,9.124231805707543,10.4106263670221,25.655703416358726
167,9.275594718397054,10.509154072520174,25.930470798521807
168,9.419616444481505,10.583620372019222,26.22125901496946
169,9.554283157304567,10.631941250453396,26.524669507831305
170,9.677592720015477,10.652387265195,26.83688149286807
171,9.787598418046045,10.643668708676365,27.1537075019584
172,9.882456977437746,10.605012960678346,27.47066987513581
173,9.960479182858363,10.53622850114289,27.78309689057496
174,10.020180980893171,10.43775024765095,28.086235578604384
175,10.060332626957347,10.310661614066488,28.375376645183763
176,10.080003258352058,10.156689961508599,28.645985524904543
177,10.0785982922738,9.978173856025675,28.89383258922023
178,10.055887279191493,9.778002607570249,29.115115117398265
179,10.012020288516682,9.559530727286829,29.30656389766737
180,9.947531537949098,9.326471955698185,29.46552827877699
181,9.863329748098504,9.082779138869686,29.590035054926496
182,9.760675538342037,8.832517264693612,29.67881856815332
183,9.64114699677503,8.579737298721025,29.73132161745632
184,9.506595276432257,8.328358059488599,29.747668914679338
185,9.359092624324418,8.082062327720998,29.728616683416455
186,9.200875593562227,7.8442118542420864,29.67548337455613
187,9.034286302934495,7.617784129599897,29.59006726627449
188,8.861714500903927,7.405331927970134,29.474556910660795
189,8.685542893555402,7.208964939398659,29.331440045783804
190,8.508097756523254,7.0303514093507955,29.1634158304878
191,8.331606325457324,6.870736701957626,28.9733142293544
192,8.15816190433638,6.730975119464745,28.764025230061883
193,7.989697095483713,6.611571118033448,28.53843944915429
194,7.827965078050861,6.512726194347847,28.29940067685682
195,7.674528468553095,6.434388093300856,28.049670090985213
196,7.530755000398712,6.376299514750626,27.791901261863014
197,7.39781906066887,6.338044094905237,27.528624672295738
198,7.276708014471722,6.319088038319344,27.2622402657481
199,7.168232217091465,6.318816331078618,26.99501647645226
200,7.073037645973066,6.336562943986754,26.72909424732694
201,6.991620161710596,6.371634821788888,26.466494666743746
202,6.924340513996436,6.423329748421507,26.209129019802962
203,6.871439331348633,6.49094838547675,25.958810227193126
204,6.833051461385758,6.573800913408093,25.71726481546277
205,6.8092191532472786,6.671208777058024,25.486144713874676
206,6.799903689878963,6.782502064104646,25.267038297815596
207,6.804995182061541,6.9070130416110045,25.06148019427171
208,6.824320326945766,7.044066355232933,24.870959431659934
209,6.857648011701866,7.192966369284544,24.69692555710027
210,6.90469270909852,7.352982103469128,24.54079236334586
211,6.9651156686361935,7.523330211638012,24.4039388704658
212,7.038523957068348,7.703156455825639,24.28770720026886
213,7.124467448865528,7.891516159885645,24.193396971434517
214,7.222433913634019,8.087354184617407,24.12225583830801
215,7.331842396824932,8.289485051869693,24.075465805198654
216,7.452035145095798,8.496573958157386,24.054124980676985
217,7.582268390714936,8.707119555569014,24.059224503589157
218,7.72170238191192,8.919439532523727,24.091620485666994
219,7.869391128403614,9.131660188404037,24.15200098596581
220,8.02427242224828,9.341711348419837,24.240848269898656
221,8.185158790516653,9.547328086898387,24.358396917377124
222,8.350730132455299,9.746060791600566,24.50458873230565
223,8.519528881581978,9.935295076851018,24.67902586321729
224,8.68995860137131,10.112282904547959,24.880924055021598
225,8.860286958064323,10.274185965338155,25.109068483739424
226,9.028653999840209,10.418131878952314,25.361775133152054
227,9.19308659151721,10.541283076909453,25.636861092147207
228,9.351519692661801,10.640917336839983,25.931627408739082
229,9.501824912829914,10.714517877993936,26.24285814900756
230,9.641846425905738,10.759869768728922,26.566838997912587
231,9.769443881579324,10.77515824187253,26.89939804332371
232,9.88254143431298,10.759063498057131,27.235970278276646
233,9.979181451622852,10.710845855976029,27.571685863456743
234,10.057580911175018,10.630414837622748,27.90148039828411
235,10.116188008100542,10.518376084787096,28.220223505741746
236,10.15373613314456,10.376050963099022,28.522860149718515
237,10.169292208426883,10.205465312642094,28.804557512734412
238,10.162296427070586,10.009305943823747,29.060849201796547
239,10.132590759338814,9.790845953304153,29.287768210944854
240,10.0804341549565,9.553842473928583,29.48196055603298
241,10.006503150164791,9.302412768117042,29.64077280303372
242,9.911877510163858,9.040896336754951,29.76230870787202
243,9.79801151288312,8.773711724168365,29.845452641395497
244,9.66669240950444,8.505216840486986,29.88986008882332
245,9.51998838740207,8.239580907570318,29.895917974501828
246,9.3601889376755,7.980674694949862,29.864679593061666
247,9.189740846589444,7.7319837695238505,29.79778033057457
248,9.011183075711852,7.496547305402943,29.697341042340593
249,8.827083589193606,7.276922855984411,29.565865932991382
250,8.639980774240303,7.075175604890653,29.40614116498754
251,8.45233154472872,6.892889142704989,29.221139367909213
252,8.266467586586673,6.731193839861493,29.01393392179286
253,8.084560562057547,6.590808405432912,28.787625523607634
254,7.908596492781645,6.472090181135089,28.545282265448936
255,7.740359028393147,6.375090026580769,28.289893360171444
256,7.581420901598938,6.299608196890876,28.024335801794216
257,7.43314258103993,6.245248290663948,27.75135265895676
258,7.296676955944175,6.211467063172332,27.47354135283101
259,7.172978809197754,6.19761858601868,27.1933501284969
260,7.062817840290787,6.202991842940878,26.913080943330943
261,6.966794066841993,6.226841355826815,26.63489711861539
262,6.885354543588459,6.268410826484197,26.360834287097198
263,6.818810473354598,6.32695006222704,26.092813383197132
264,6.767353931029689,6.401725639064653,25.832654636581143
265,6.731073567742641,6.492025861852442,25.58209172514681
266,6.709968800249653,6.5971606244243945,25.342785408955724
267,6.703962115027153,6.71645677235472,25.116336097037664
268,6.712909225180408,6.849249542952955,24.90429489348958
269,6.736606910546681,6.994870615676933,24.708172730118545
270,6.774798448344811,7.152633263446947,24.52944722424391
271,6.827176605581733,7.321815061378074,24.369566907657145
272,6.89338421812826,7.501638592376826,24.229952462474046
273,6.973012428371669,7.691250595399311,24.111994578756143
274,7.065596697351772,7.889700036962369,24.017048025145407
275,7.170610752061899,8.095915653228479,23.9464215061071
276,7.287458677788648,8.308683610386007,23.90136287761037
277,7.415465422278676,8.526626064641802,23.883039318385816
278,7.553866045873837,8.74818156654903,23.892512118739983
279,7.701794131363865,8.971588440409343,23.930705866685045
280,7.858269859694639,9.194872466053475,23.99837199546394
281,8.022188361611425,9.415840379450447,24.096046919903596
282,8.192309067306752,9.632080865633887,24.22400534077142
283,8.367246889878585,9.840974810693918,24.382209739936574
284,8.545466184339991,10.039716571123167,24.570257618878202
285,8.725278509033393,10.225347866570994,24.78732863012613
286,8.9048452642332,10.394805563936858,25.032134380087257
287,9.082186274487007,10.544984060784762,25.302874287640304
288,9.255195296698442,10.672812172887083,25.597201391345767
289,9.421663256114856,10.775343387301275,25.91220231778674
290,9.579309722649386,10.849857096107636,26.24439565388825
291,9.72582273399698,10.893967056421797,26.589752610198182
292,9.858906555792469,10.905731954447033,26.943743044705627
293,9.976336364468693,10.883761750456683,27.301408604887946
294,10.07601818524354,10.827312638378368,27.657462969139694
295,10.156051772873013,10.736363158439726,28.00641703482301
296,10.214793556956215,10.61166440998104,28.342724596977984
297,10.2509163630262,10.454758508210487,28.660941845456993
298,10.263462436915903,10.267961393851625,28.955892172676744
299,10.25188639724346,10.054308697572589,29.222826614855666
300,10.216085144671755,9.81746632455499,29.457569970451697
301,10.156412454891775,9.561610415110653,29.656643363528776
302,10.073676923097398,9.291283977905643,29.817355716501755
303,9.969123023544036,9.011239437721825,29.937859086626556
304,9.8443961868649,8.726277339026568,30.01716580030008
305,9.701493860477736,8.44109138959508,30.055128413045352
306,9.542705394116805,8.16012896248825,30.052386349605612
307,9.370544200016269,7.88747429034881,30.010285316560164
308,9.187675929572084,7.626759174800752,29.930777018116963
309,8.996846380671409,7.381103430477869,29.816307267399466
310,8.800812535533625,7.153084806488239,29.669700324035112
311,8.602279590031044,6.944736032499337,29.494046360049563
312,8.403846150813898,6.757565084213538,29.29259757657632
313,8.207959028591548,6.592593816718358,29.06867689646216
314,8.016878319627686,6.450409749417309,28.825601553497872
315,7.832652802687395,6.331225914289906,28.566622451566506
316,7.657105125987405,6.2349441752612895,28.294878981805716
317,7.491825839291437,6.161218155584233,28.013368110749195
318,7.33817504408638,6.109512747582292,27.724925987250757
319,7.197290280378145,6.079158022929142,27.43222002668739
320,7.070099223809573,6.069396138237666,27.137749363854162
321,6.957335808665342,6.0794204946920924,26.843851660520098
322,6.859558496932124,6.108406940757351,26.55271445158964
323,6.777169558440077,6.155537201417579,26.26638946515623
324,6.710434392825471,6.220014986581182,25.986808617275102
325,6.659500095105038,6.301075393469227,25.715800634131387
326,6.624412631566322,6.397988294577467,25.4551074747253
327,6.605132143765701,6.510056416161516,25.206399906845352
328,6.601546031282162,6.636608782656812,24.971291724812332
329,6.613479576778703,6.776990148084673,24.75135219044837
330,6.640703970232851,6.930546971628343,24.54811633293309
331,6.682941664807498,7.096610433842776,24.36309276427311
332,6.739869057715415,7.27447694270114,24.19776866158732
333,6.811116539271362,7.463386553234648,24.053611542448284
334,6.89626599624254,7.662499727624755,23.93206742282251
335,6.994845895931995,7.870872899572143,23.83455490715182
336,7.106324119521675,8.087433381488959,23.762454726280033
337,7.230098761277668,8.310954267759316,23.717094222098286
338,7.365487168148401,8.540030141994444,23.699726290458006
339,7.511713565332111,8.77305458782161,23.71150235032752
340,7.667895699873972,9.00820072405457,23.75343902308749
341,7.8330310372108,9.24340622333871,23.826378397756944
342,8.005983163812534,9.476364508864815,23.930942041603434
343,8.18546917910283,9.704524028699074,24.067479303817557
344,8.370048994862385,9.925097645146131,24.236010959298106
345,8.558117589665486,10.135084202566448,24.436169846309046
346,8.747901374673605,10.331304200392882,24.667140846919985
347,8.937459896206857,10.510451146422447,24.92760330392577
348,9.124694107330516,10.669159552313207,25.215679699919384
349,9.307362360738699,10.804089628085672,25.528895055981078
350,9.483105084830004,10.912027533106052,25.864151929543354
351,9.649478785074455,10.989998586481379,26.217725980374993
352,9.803999554056475,11.035389220869257,26.585286709177854
353,9.944195681050958,11.046071828017823,26.96194705779435
354,10.067668249966935,11.020525191425852,27.34234404659007
355,10.172157849305435,10.957942164941699,27.72075054294104
356,10.25561475742217,10.858315871799732,28.091215730892472
357,10.31626929593134,10.722496161625791,28.44772911357372
358,10.352698556388917,10.552209480133458,28.78440024091387
359,10.363885487733056,10.350037654882204,29.095644177706387
360,10.349266450495266,10.11935420575348,29.37636136293037
361,10.308763828811225,9.864220330034954,29.622100233782152
362,10.242801126694701,9.589246262125723,29.82919192929481
363,10.152299095420503,9.299426801726376,29.9948484994929
364,10.038652735351887,8.99996202229747,30.117219091261124
365,9.90369035070341,8.696075218874341,30.195402174885245
366,9.74961706438166,8.392839916826217,30.229415546410404
367,9.578946191983018,8.09502632474024,30.220129124901227
368,9.394422533694522,7.8069752333279165,30.16916808070434
369,9.198941922031022,7.532504412453412,30.07879534690755
370,8.995471264705083,7.2748494551926735,29.9517830179891
371,8.786972893464602,7.036638142840902,29.791281622884313
372,8.57633635237337,6.819895049200495,29.600694988921976
373,8.366319930654063,6.626071436940228,29.383566666219032
374,8.159503364802971,6.456094570946891,29.143481944441742
375,7.958252289142295,6.310430327689253,28.883987612983315
376,7.7646942696760775,6.189153289189767,28.608529973908784
377,7.58070565528411,6.092019213758133,28.32041032196031
378,7.407908041649044,6.018535708158236,28.022756195390055
379,7.247672865755121,5.968027941603279,27.718506158386415
380,7.101132516633706,5.939697227334435,27.410405647060042
381,6.9691963365933365,5.932671175278823,27.101011424735944
382,6.852569967849167,5.946044846151067,26.792702373406275
383,6.7517766436691575,5.97891289802651,26.487694627912532
384,6.667179205037762,6.030393115902148,26.188059381259965
385,6.599001821863534,6.099641971096652,25.895742011229817
386,6.547350595302604,6.185862995335416,25.612581471747625
387,6.512232403058467,6.288308800975343,25.34032914068412
388,6.493571515120712,6.4062775600570525,25.080666511474757
389,6.491223649528969,6.5391046940375785,24.83522125823834
390,6.50498725547017,6.686150443015909,24.605581296282516
391,6.534611905560807,6.846783894376012,24.39330650779225
392,6.579803753280084,7.02036396924789,24.199937813139332
393,6.640228068980995,7.206217801631435,24.027003249199996
394,6.7155089131402566,7.403616908007638,23.876020675171453
395,6.8052260433150416,7.611751541781619,23.748496671825503
396,6.90890918662934,7.829703662700009,23.64592114077213
397,7.026029847507319,8.056419030981417,23.569757056086488
398,7.155990865662746,8.290679062341173,23.521424783165145
399,7.298113996583076,8.531073254354634,23.50228037258982
400,7.45162585988655,8.775973214607404,23.51358727610111
401,7.615642693028735,9.02350958033795,23.556481035779374
402,7.789154460527294,9.271553405219334,23.63192668603615
403,7.9710090017506365,9.517703881062282,23.740668901003314
404,8.15989705015468,9.759284530407866,23.883175334970392
405,8.35433911676707,9.993350209233276,24.059574152211866
406,8.552675389335166,10.216707345484886,24.26958742544181
407,8.753059939378693,10.425949748125353,24.512462882924343
408,8.953460630618563,10.61751198787739,24.78690736350572
409,9.151666157343726,10.7877417139113,25.09102622848994
410,9.345301580583099,10.932991285378636,25.42227377986868
411,9.531853543734893,11.049727749137114,25.777420316851977
412,9.708706012242198,11.134658519268967,26.152541677101592
413,9.873186878874016,11.184868206809824,26.543036802534466
414,10.022625108782316,11.19796007745836,26.943677912312243
415,10.154417291207201,11.172193817012111,27.348696184361486
416,10.266101568952026,11.10660994364982,27.751903459079074
417,10.355436011459245,11.001130618694926,28.14684752076804
418,10.420477684015276,10.85662702629864,28.526995248764102
419,10.459658057563537,10.674945067070121,28.885934739668595
420,10.471850109459993,10.458883831983623,29.217584830953406
421,10.456422569738075,10.2121249908556,29.51639874583554
422,10.41327731135253,9.93911545763767,29.777548178777813
423,10.342866850692195,9.644909957254965,29.997075225043258
424,10.246190239028785,9.334983837759598,30.172002073048425
425,10.124767154667211,9.015029124021076,30.300392035323874
426,9.980591581527733,8.690748029378334,30.381359811477118
427,9.81606790524527,8.367657792895745,30.415033270162088
428,9.633933414252214,8.050918905892617,30.402472929930664
429,9.437171946224613,7.745195863798,30.345558247596806
430,9.228923714669602,7.454556001023021,30.24685151213622
431,9.012396194400564,7.18240825358428,30.109450533659533
432,8.790780401565478,6.931480311582094,29.936840549979923
433,8.567176076064717,6.703829915172689,29.73275412986752
434,8.344528282425266,6.500884201971213,29.501045684432324
435,8.125576908949025,6.3235000659489895,29.245584857437674
436,7.912819566602327,6.172038348443948,28.97017084723102
437,7.708487544259441,6.046445180701675,28.67846782584994
438,7.514533810931383,5.9463347291692035,28.37396017813033
439,7.332631585428639,5.871068757764372,28.059925313812325
440,7.164181713244706,5.81982964351815,27.73942127313529
441,7.010326976709377,5.79168463457986,27.415286175918567
442,6.871971485707224,5.7856401397375,27.090146662971723
443,6.749803417229423,5.80068564458028,26.766432754199858
444,6.644319558687264,5.835827451767269,26.446396918589304
445,6.555850332388367,5.8901128545169215,26.132135552969164
446,6.484584212674641,5.962645599644748,25.825611452942603
447,6.430590674864945,6.052593611488195,25.52867620133994
448,6.393841024030616,6.159189963899488,25.243091681367115
449,6.374226634462198,6.281728034745423,24.970550137921368
450,6.371574284221666,6.4195516825214725,24.71269236282403
451,6.3856583932751745,6.572041169664156,24.47112367362214
452,6.416210070461951,6.738595439469672,24.247427398885392
453,6.462922947595672,6.91861124702114,24.043175584096996
454,6.525455832913597,7.111459560098806,23.859936599898006
455,6.603432256067686,7.316459592473973,23.69927927704534
456,6.696437008388609,7.532850816564017,23.56277311847661
457,6.804009810885575,7.759763331397449,23.451984057325557
458,6.92563627402636,7.996187040539498,23.368465150712737
459,7.060736353330085,8.240940227278976,23.313741534595657
460,7.2086505585142895,8.492638303464172,23.289288929364766
461,7.368624246212918,8.749663753585768,23.29650499670742
462,7.539790421150566,9.010138592368989,23.336672926207854
463,7.721151590818598,9.27190099122077,23.41091679864136
464,7.9115613648160075,9.532488086634318,23.520148556843786
465,8.109706659829532,9.78912733121052,23.66500683823999
466,8.31409155849268,10.03873904129425,23.84578850443026
467,8.523024063758408,10.277952976262451,24.06237445087117
468,8.734607172565081,10.503141782228854,24.31415218410534
469,8.946735839467705,10.71047386770088,24.599938679832984
470,9.15710148214323,10.89598767078409,24.917908113420907
471,9.363205660895117,11.055688260471442,25.265530077168464
472,9.562384406232935,11.18566575350254,25.639524718182027
473,9.751844338149928,11.282233141155707,26.03584166747664
474,9.928711193682858,11.342078898660327,26.449669491811967
475,10.090090649621368,11.36242737354752,26.875481508529834
476,10.233140415037715,11.341197688148132,27.307122041589633
477,10.355151526509411,11.277150087624632,27.73793454815263
478,10.453635695326971,11.170007690536547,28.160929635952485
479,10.526414549292967,11.02054179170168,28.56898711237025
480,10.571705819625794,10.830610452096913,28.955082299859807
481,10.588201083354601,10.603143125062154,29.31252346571175
482,10.575129696043492,10.342068311338547,29.635184909239044
483,10.532304101645684,10.052186263456447,29.917719492523446
484,10.460142779568235,9.738993937152372,30.155735452229386
485,10.359668600094176,9.408473991762209,30.345925166264728
486,10.232482154016594,9.066863001656186,30.4861378430297
487,10.080711497699376,8.72041567246525,30.57539327085805
488,9.90694149181517,8.3751815604616,30.613839084500384
489,9.714127312524699,8.03680869244778,30.602658746030755
490,9.505497632742774,7.710384980580242,30.543941008772503
491,9.284453337119977,7.400324010672062,30.44052368161114
492,9.054467455421337,7.1102973007332055,30.295824961093313
493,8.818991352623716,6.843211060806207,30.11367462679764
494,8.58137122650573,6.601222261774015,29.89815535962522
495,8.344777783615228,6.385786666975431,29.65346178722412
496,8.112150738511062,6.197730428430912,29.383782024405722
497,7.8861586329981535,6.037336776129178,29.093203822482447
498,7.669173491478434,5.904440013323229,28.78564521968559
499,7.4632590674281225,5.79852021369308,28.46480792361658
500,7.270170911265105,5.718793447955415,28.13415057853758
501,7.091366190427631,5.664293840235642,27.796878520142123
502,6.928021088244704,5.633945117304548,27.455946497385664
503,6.781053658760828,5.626620473823819,27.114071026629887
504,6.651150176786477,5.641190491718073,26.77374942306759
505,6.538793255229246,5.67655951775459,26.437283030216115
506,6.444290270128384,5.731691341927453,26.106802664967788
507,6.367800909993523,5.805625265995712,25.78429476135195
508,6.309362929815915,5.8974837475353805,25.471627099485623
509,6.268915428188453,6.00647279049935,25.170573332160792
510,6.246319170900473,6.131876164742929,24.882835766794276
511,6.241373653338473,6.2730444047276315,24.610066029191593
512,6.253830727614323,6.429379386129011,24.353883336028773
513,6.283404721527371,6.6003151273823315,24.1158901451562
514,6.329779049765204,6.78529532588533,23.89768494703206
515,6.39260936861327,6.983748026876674,23.700871916533583
516,6.471523359842229,7.195057745862773,23.52706707111808
517,6.566117253586986,7.418535330394652,23.3779004874473
518,6.675949220233397,7.653385860718447,23.255014022962566
519,6.800529783913873,7.898674957551089,23.16005388130618
520,6.9393094414638155,8.15329399458935,23.094657262639416
521,7.091663716756887,8.415924907836215,23.06043226638017
522,7.256875947066665,8.68500555571288,23.058930182934944
523,7.434118190736495,8.958696911641656,23.091609345122684
524,7.6224307681187895,9.23485375661251,23.159789835895523
525,7.820701102778843,9.511000966473738,23.26459859669337
